submission_date,state - 2,tot_cases,new_case,tot_death,conf_death,new_death,State
3/31/2020,TN,1981,439,13,13,6,TENNESSEE
2/15/2022,NY,2609479,1605,26662,,43,NEW YORK
4/8/2021,NM,193247,258,3863,,11,NEW MEXICO
1/12/2021,NM,157974,887,2695,,28,NEW MEXICO
5/5/2021,NM,198781,205,3973,,2,NEW MEXICO
11/15/2020,IA,185156,3824,1985,,12,IOWA
3/20/2021,NM,189560,186,3777,,7,NEW MEXICO
12/9/2020,IA,249276,2465,3021,,102,IOWA
9/9/2021,SD,136157,619,2079,1701,2,SOUTH DAKOTA
5/3/2021,PA,1164514,1646,26276,,1,PENNSYLVANIA
8/22/2020,IA,55735,729,1030,,9,IOWA
5/13/2021,PA,1187437,2058,26697,,38,PENNSYLVANIA
3/13/2022,SD,236602,0,2853,2853,0,SOUTH DAKOTA
3/29/2020,IA,336,38,4,,1,IOWA
11/3/2020,TN,261762,1885,3379,3186,26,TENNESSEE
1/15/2022,NM,398939,0,6145,,0,NEW MEXICO
6/27/2021,SD,124504,6,2030,1652,0,SOUTH DAKOTA
4/7/2020,TN,3888,228,65,65,21,TENNESSEE
12/6/2020,PA,428308,8213,11331,,69,PENNSYLVANIA
11/9/2021,TN,1289207,1147,16601,13172,45,TENNESSEE
12/9/2021,NY,1636493,8238,22567,,43,NEW YORK
7/16/2020,SD,7694,42,115,114,4,SOUTH DAKOTA
5/19/2020,OH,28952,680,1720,1556,63,OHIO
11/7/2020,TN,272365,3571,3541,3324,32,TENNESSEE
9/1/2021,NM,233487,873,4528,,11,NEW MEXICO
7/30/2020,NY,189507,465,8837,,7,NEW YORK
9/15/2021,TN,1166015,7367,14224,11418,87,TENNESSEE
1/21/2022,OH,2480566,19697,31987,31987,742,OHIO
11/21/2021,IA,513637,0,7268,,0,IOWA
8/13/2021,SD,126746,139,2052,1674,1,SOUTH DAKOTA
6/27/2021,TN,865017,129,12553,10112,3,TENNESSEE
7/2/2020,PA,92561,849,6746,,34,PENNSYLVANIA
4/17/2022,TN,2025209,211,26110,19217,0,TENNESSEE
3/28/2021,TN,801523,815,11852,9523,11,TENNESSEE
9/26/2020,OH,150009,1115,4740,4439,6,OHIO
7/23/2021,TN,879897,1541,12673,10219,7,TENNESSEE
8/15/2021,TN,950972,4859,12967,10466,4,TENNESSEE
9/1/2021,PA,1303468,3100,28235,,0,PENNSYLVANIA
7/10/2021,NY,1159441,255,19947,,0,NEW YORK
1/24/2021,IA,312932,848,4488,,1,IOWA
8/6/2021,SD,125838,123,2050,1672,0,SOUTH DAKOTA
4/1/2021,NY,1030739,4566,18814,,30,NEW YORK
1/20/2021,NY,733850,6770,15065,,128,NEW YORK
4/9/2021,NM,193368,121,3865,,2,NEW MEXICO
8/29/2020,NM,25178,136,729,,2,NEW MEXICO
12/15/2021,IA,553407,509,7680,,0,IOWA
4/29/2021,SD,122532,134,1962,1597,0,SOUTH DAKOTA
10/23/2020,SD,37202,1185,356,341,9,SOUTH DAKOTA
5/10/2020,IA,11959,288,265,,13,IOWA
5/5/2021,SD,123073,99,1976,1606,3,SOUTH DAKOTA
12/3/2020,OH,446849,8921,6753,6304,82,OHIO
5/7/2021,IA,367297,351,5983,,3,IOWA
2/5/2020,OH,0,0,0,,0,OHIO
4/13/2022,OH,2676629,0,38166,38166,0,OHIO
6/20/2020,OH,44262,531,2697,2460,30,OHIO
4/27/2020,IA,5868,393,127,,9,IOWA
2/18/2020,OH,0,0,0,,0,OHIO
3/19/2021,SD,115518,315,1919,1562,0,SOUTH DAKOTA
10/31/2020,SD,45992,1433,425,404,10,SOUTH DAKOTA
3/14/2020,SD,9,0,1,,0,SOUTH DAKOTA
2/8/2020,PA,0,0,0,,0,PENNSYLVANIA
3/21/2021,NM,189731,171,3777,,0,NEW MEXICO
2/15/2021,IA,329453,333,5237,,1,IOWA
8/9/2021,NM,215098,435,4423,,0,NEW MEXICO
2/16/2022,PA,2731855,2578,42533,,109,PENNSYLVANIA
1/24/2022,IA,693914,11551,8317,,0,IOWA
7/14/2021,IA,375321,187,6158,,9,IOWA
8/24/2020,IA,56631,356,1044,,8,IOWA
10/7/2021,PA,1464264,5819,29814,,92,PENNSYLVANIA
7/11/2021,TN,869653,408,12600,10150,0,TENNESSEE
8/15/2021,NY,1200816,2221,20080,,11,NEW YORK
6/27/2020,IA,28012,327,704,,0,IOWA
10/13/2020,PA,180778,1352,8384,,16,PENNSYLVANIA
5/11/2020,NY,151698,720,6947,,80,NEW YORK
9/6/2021,NY,1261814,2459,20410,,18,NEW YORK
9/5/2020,TN,158968,1110,1837,1785,22,TENNESSEE
2/15/2020,NY,0,0,0,,0,NEW YORK
5/16/2021,OH,1090894,618,19528,19528,0,OHIO
4/5/2021,PA,1051678,2666,25200,,5,PENNSYLVANIA
3/29/2020,PA,3486,637,38,,4,PENNSYLVANIA
7/11/2020,TN,59586,1964,723,697,13,TENNESSEE
2/14/2020,SD,0,0,0,,0,SOUTH DAKOTA
4/26/2020,NM,2726,66,99,,6,NEW MEXICO
3/30/2022,OH,2669698,0,37793,37793,0,OHIO
11/2/2021,SD,155603,718,2249,1871,8,SOUTH DAKOTA
3/8/2020,IA,3,3,0,,0,IOWA
8/21/2021,SD,128405,110,2057,1679,0,SOUTH DAKOTA
4/22/2021,SD,121651,134,1956,1592,2,SOUTH DAKOTA
3/11/2020,TN,0,0,0,,0,TENNESSEE
3/26/2022,SD,236955,0,2880,2880,0,SOUTH DAKOTA
7/18/2021,IA,376040,157,6158,,0,IOWA
8/11/2021,NY,1191255,2191,20039,,11,NEW YORK
10/29/2020,SD,43000,1000,403,382,19,SOUTH DAKOTA
8/29/2020,OH,121340,1216,4126,3842,21,OHIO
5/25/2020,SD,4586,23,50,50,0,SOUTH DAKOTA
8/24/2020,NY,197811,194,8933,,3,NEW YORK
9/18/2021,SD,140104,148,2101,1723,1,SOUTH DAKOTA
2/10/2022,NY,2597837,4188,26473,,40,NEW YORK
4/21/2021,NM,195783,168,3909,,10,NEW MEXICO
5/30/2021,IA,371384,53,6055,,0,IOWA
3/6/2022,PA,2761697,0,43525,,0,PENNSYLVANIA
1/4/2022,TN,1461607,9195,20952,15898,50,TENNESSEE
5/19/2021,NY,1143571,959,19666,,12,NEW YORK
6/13/2020,NY,173137,377,8489,,21,NEW YORK
4/21/2020,TN,7361,250,152,152,4,TENNESSEE
9/12/2020,SD,16437,320,183,181,6,SOUTH DAKOTA
12/23/2021,PA,1924507,10548,35786,,0,PENNSYLVANIA
8/25/2020,NY,198209,398,8935,,2,NEW YORK
3/14/2020,NY,311,44,0,,0,NEW YORK
11/20/2021,TN,1304382,1557,16847,13385,18,TENNESSEE
11/28/2021,SD,164292,0,2320,1942,0,SOUTH DAKOTA
4/18/2022,OH,2681437,0,38266,38266,0,OHIO
3/27/2021,TN,800708,995,11841,9513,25,TENNESSEE
2/2/2020,OH,0,0,0,,0,OHIO
9/13/2020,NY,206563,481,8992,,4,NEW YORK
10/19/2020,OH,183624,1837,5075,4767,8,OHIO
9/20/2020,PA,156356,683,7956,,0,PENNSYLVANIA
1/3/2022,IA,587386,5038,7858,,0,IOWA
4/22/2021,TN,832464,1380,12130,9738,19,TENNESSEE
5/23/2021,OH,1097300,683,19709,19709,0,OHIO
1/5/2022,OH,2112824,19750,29674,29674,0,OHIO
7/6/2021,NY,1158474,128,19939,,3,NEW YORK
12/19/2020,SD,94336,564,1350,1097,21,SOUTH DAKOTA
7/1/2021,SD,124561,25,2038,1660,3,SOUTH DAKOTA
4/27/2021,NM,196997,153,3928,,12,NEW MEXICO
4/25/2020,SD,2147,107,10,10,0,SOUTH DAKOTA
9/28/2021,OH,1400979,7283,21945,21945,125,OHIO
8/3/2020,NY,190879,304,8863,,3,NEW YORK
9/25/2020,SD,20554,457,216,214,6,SOUTH DAKOTA
3/6/2022,SD,236276,0,2827,2827,0,SOUTH DAKOTA
4/9/2022,NM,518941,0,7361,,0,NEW MEXICO
12/12/2020,OH,553461,11252,7477,6911,51,OHIO
3/14/2022,SD,236648,46,2859,2859,6,SOUTH DAKOTA
6/10/2020,PA,81040,440,6113,,51,PENNSYLVANIA
8/14/2020,NM,23160,173,669,,5,NEW MEXICO
12/6/2021,PA,1783118,3967,33962,,60,PENNSYLVANIA
7/22/2020,SD,8077,58,119,119,1,SOUTH DAKOTA
5/16/2020,NY,156632,1176,7377,,98,NEW YORK
3/26/2021,NY,1006478,4114,18665,,12,NEW YORK
4/4/2020,TN,3147,252,37,37,5,TENNESSEE
5/12/2020,TN,15571,552,251,251,8,TENNESSEE
7/21/2021,OH,1119298,785,20449,20449,0,OHIO
12/22/2020,IA,269210,1083,3653,,64,IOWA
8/4/2021,PA,1235859,1397,27883,,15,PENNSYLVANIA
8/13/2020,IA,50336,530,959,,8,IOWA
6/14/2021,PA,1214238,140,27490,,33,PENNSYLVANIA
1/31/2020,NY,0,0,0,,0,NEW YORK
5/29/2021,NM,202930,109,4259,,0,NEW MEXICO
5/3/2021,SD,122745,29,1970,1603,3,SOUTH DAKOTA
10/30/2020,OH,212782,3845,5291,4979,16,OHIO
12/12/2021,SD,171248,0,2398,2020,0,SOUTH DAKOTA
2/25/2021,OH,962404,2409,17125,14573,80,OHIO
7/21/2020,NY,186087,464,8794,,2,NEW YORK
8/6/2021,NY,1181447,1765,20002,,2,NEW YORK
1/22/2020,OH,0,0,0,,0,OHIO
10/18/2021,OH,1499485,2810,23327,23327,0,OHIO
10/2/2021,SD,145595,121,2150,1772,5,SOUTH DAKOTA
10/23/2020,NY,234624,1066,9185,,8,NEW YORK
3/17/2022,NY,2649103,1458,27161,,10,NEW YORK
10/25/2021,PA,1540721,2425,30976,,4,PENNSYLVANIA
7/25/2020,SD,8305,105,122,120,0,SOUTH DAKOTA
6/16/2020,OH,42010,434,2597,2362,24,OHIO
5/1/2021,NM,197946,213,3955,,0,NEW MEXICO
8/16/2020,NM,23408,106,678,,3,NEW MEXICO
4/28/2020,IA,6376,508,136,,9,IOWA
1/23/2022,OH,2506175,9932,31987,31987,0,OHIO
10/14/2021,PA,1496399,5253,30336,,108,PENNSYLVANIA
6/16/2021,NM,204472,80,4302,,3,NEW MEXICO
6/1/2020,OH,35984,471,2206,1993,51,OHIO
9/3/2020,OH,127112,1345,4226,3939,50,OHIO
9/13/2021,OH,1304193,5568,21154,21154,0,OHIO
10/17/2020,SD,32611,806,315,310,8,SOUTH DAKOTA
7/21/2020,TN,78853,1192,847,816,4,TENNESSEE
11/12/2020,SD,60716,2020,567,517,0,SOUTH DAKOTA
11/6/2021,NY,1457547,3851,21604,,34,NEW YORK
10/4/2021,PA,1449368,4395,29531,,12,PENNSYLVANIA
11/21/2020,NM,79440,2342,1284,,25,NEW MEXICO
2/3/2022,NY,2571285,6346,26135,,58,NEW YORK
3/13/2021,NY,961370,3147,18392,,36,NEW YORK
7/31/2020,OH,91159,1533,3489,3222,47,OHIO
8/20/2021,IA,395167,1099,6226,,0,IOWA
7/16/2020,IA,37132,838,778,,11,IOWA
6/28/2021,PA,1217172,82,27657,,3,PENNSYLVANIA
2/5/2020,TN,0,0,0,,0,TENNESSEE
10/20/2021,TN,1268124,1893,16052,12761,79,TENNESSEE
11/14/2020,PA,267607,5553,9274,,50,PENNSYLVANIA
7/29/2020,PA,115122,808,7176,,14,PENNSYLVANIA
4/6/2020,IA,946,78,25,,3,IOWA
4/1/2021,IA,351795,796,5751,,8,IOWA
7/26/2021,NM,209118,211,4397,,3,NEW MEXICO
3/7/2022,NM,513994,683,6988,,16,NEW MEXICO
7/19/2020,TN,76092,2110,838,807,23,TENNESSEE
8/17/2020,NY,195458,173,8906,,5,NEW YORK
9/29/2020,OH,152907,1105,4783,4480,37,OHIO
7/29/2020,SD,8641,149,129,129,6,SOUTH DAKOTA
3/30/2020,SD,101,11,1,,0,SOUTH DAKOTA
8/30/2021,IA,404747,676,6268,,0,IOWA
1/30/2022,PA,2656587,7340,40563,,15,PENNSYLVANIA
3/1/2020,IA,0,0,0,,0,IOWA
3/25/2020,NY,12955,2194,52,,13,NEW YORK
10/16/2020,SD,31805,793,307,302,3,SOUTH DAKOTA
11/25/2020,TN,342225,2049,4374,4018,73,TENNESSEE
3/19/2020,TN,29,11,0,0,0,TENNESSEE
3/12/2022,SD,236602,0,2853,2853,0,SOUTH DAKOTA
5/11/2021,PA,1183320,2593,26607,,57,PENNSYLVANIA
5/23/2021,TN,856437,309,12387,9965,3,TENNESSEE
8/27/2020,NY,198991,476,8939,,3,NEW YORK
2/27/2022,TN,2005459,665,24483,18226,0,TENNESSEE
11/9/2020,IA,157904,5102,1850,,8,IOWA
3/21/2021,OH,999750,931,18347,18347,0,OHIO
9/29/2020,NY,214054,666,9036,,2,NEW YORK
5/14/2021,TN,851736,708,12312,9900,7,TENNESSEE
7/30/2020,NM,20388,252,608,,2,NEW MEXICO
8/10/2020,IA,49074,285,933,,3,IOWA
1/26/2022,OH,2540864,20752,32489,32489,0,OHIO
10/11/2020,OH,168749,1291,4999,4691,2,OHIO
7/3/2021,NM,205765,50,4341,,0,NEW MEXICO
5/9/2021,IA,367715,154,5985,,1,IOWA
12/30/2020,TN,569666,8068,6710,5853,122,TENNESSEE
9/25/2021,SD,142927,127,2126,1748,1,SOUTH DAKOTA
2/6/2021,NM,177214,421,3281,,8,NEW MEXICO
6/3/2021,IA,371761,126,6065,,4,IOWA
4/3/2020,PA,8471,1387,102,,12,PENNSYLVANIA
9/1/2020,OH,124610,1453,4165,3879,27,OHIO
6/24/2021,PA,1216569,200,27612,,0,PENNSYLVANIA
4/14/2020,IA,1899,189,49,,6,IOWA
3/3/2020,TN,0,0,0,,0,TENNESSEE
8/25/2020,OH,116495,844,3996,3716,10,OHIO
4/14/2021,PA,1094721,5897,25522,,50,PENNSYLVANIA
1/3/2022,SD,179983,779,2494,2116,8,SOUTH DAKOTA
4/28/2021,SD,122398,170,1962,1597,1,SOUTH DAKOTA
1/27/2022,SD,224238,1358,2628,2250,5,SOUTH DAKOTA
5/30/2020,OH,35034,468,2149,1938,18,OHIO
11/12/2021,IA,503564,3090,7166,,0,IOWA
5/12/2020,NY,152362,664,7045,,98,NEW YORK
7/4/2020,PA,93988,635,6749,,9,PENNSYLVANIA
8/21/2020,TN,138265,2426,1488,1447,36,TENNESSEE
5/25/2020,NM,7026,83,311,,3,NEW MEXICO
9/12/2020,NY,206082,543,8988,,2,NEW YORK
3/27/2020,TN,1037,168,3,3,0,TENNESSEE
12/11/2021,NM,329778,0,5472,,0,NEW MEXICO
3/18/2020,PA,152,43,1,,1,PENNSYLVANIA
1/18/2021,OH,831066,4312,10281,9205,81,OHIO
8/27/2020,IA,61484,3269,1091,,25,IOWA
1/23/2022,IA,682363,0,8317,,0,IOWA
8/25/2020,SD,11505,80,161,159,0,SOUTH DAKOTA
5/21/2020,NY,160783,963,7660,,54,NEW YORK
9/1/2020,PA,140556,841,7691,,18,PENNSYLVANIA
8/8/2020,TN,117128,1775,1206,1167,20,TENNESSEE
4/14/2022,NY,2710476,4483,27319,,3,NEW YORK
12/15/2021,PA,1857879,7301,34990,,259,PENNSYLVANIA
11/30/2021,TN,1315385,2164,17044,13537,43,TENNESSEE
10/10/2020,NM,32722,481,854,,5,NEW MEXICO
2/14/2021,TN,750116,1671,10902,8769,9,TENNESSEE
11/30/2020,SD,80464,564,946,812,3,SOUTH DAKOTA
3/27/2022,NY,2664077,1574,27213,,4,NEW YORK
3/9/2022,PA,2766270,1219,43730,,38,PENNSYLVANIA
4/18/2021,IA,360013,249,5881,,0,IOWA
12/3/2021,OH,1717876,9584,26851,26851,264,OHIO
9/30/2021,NM,253024,1007,4800,,13,NEW MEXICO
12/22/2021,IA,563955,1492,7799,,0,IOWA
4/29/2021,IA,364476,443,5931,,0,IOWA
5/28/2020,PA,73961,653,5464,,91,PENNSYLVANIA
9/30/2021,PA,1429940,4892,29400,,77,PENNSYLVANIA
1/8/2022,NM,369113,0,5983,,0,NEW MEXICO
3/1/2022,NY,2631446,861,26980,,23,NEW YORK
5/21/2020,PA,69118,936,4418,,-349,PENNSYLVANIA
2/12/2021,TN,746522,2416,10812,8706,81,TENNESSEE
11/16/2020,IA,188378,3222,1991,,6,IOWA
4/7/2022,OH,2676629,3828,38166,38166,124,OHIO
12/15/2021,TN,1342912,2144,17900,14108,82,TENNESSEE
6/21/2020,NM,10565,135,454,,3,NEW MEXICO
11/8/2021,TN,1288060,549,16556,13142,10,TENNESSEE
7/24/2021,IA,377495,195,6170,,0,IOWA
11/14/2021,OH,1604488,3628,25643,25643,0,OHIO
6/9/2020,NY,171789,343,8391,,29,NEW YORK
10/24/2020,NM,41040,872,910,,5,NEW MEXICO
1/19/2022,TN,1690374,16232,21824,16481,97,TENNESSEE
4/26/2020,NY,129787,2757,4831,,116,NEW YORK
1/23/2021,NY,759301,7926,15396,,96,NEW YORK
9/24/2021,OH,1380370,7095,21820,21820,224,OHIO
2/18/2022,TN,1989807,3579,23944,17940,34,TENNESSEE
1/21/2022,PA,2542544,18955,39362,,269,PENNSYLVANIA
3/10/2022,NM,514901,390,7040,,14,NEW MEXICO
5/25/2020,TN,20223,331,336,336,7,TENNESSEE
3/1/2021,IA,336647,318,5472,,1,IOWA
6/26/2020,SD,6535,56,88,87,1,SOUTH DAKOTA
4/18/2021,TN,828593,704,12064,9683,1,TENNESSEE
2/27/2020,OH,0,0,0,,0,OHIO
8/31/2020,IA,64823,615,1116,,3,IOWA
7/1/2021,IA,374009,148,6140,,2,IOWA
5/2/2020,IA,8641,757,175,,5,IOWA
4/11/2020,NM,1174,83,20,,1,NEW MEXICO
2/9/2021,SD,109405,122,1809,1463,0,SOUTH DAKOTA
3/13/2021,SD,114493,146,1909,1552,2,SOUTH DAKOTA
4/16/2022,SD,237370,0,2898,2898,0,SOUTH DAKOTA
12/31/2020,OH,700380,9632,8962,8112,107,OHIO
1/7/2021,SD,102132,448,1544,1247,25,SOUTH DAKOTA
1/31/2021,NY,811279,5775,16220,,89,NEW YORK
3/5/2020,NM,0,0,0,,0,NEW MEXICO
9/10/2021,NM,239886,880,4604,,20,NEW MEXICO
4/9/2020,NY,72910,5397,1787,,242,NEW YORK
5/13/2021,NY,1137617,1361,19600,,9,NEW YORK
5/3/2020,NM,3850,118,150,,11,NEW MEXICO
9/29/2021,PA,1425048,4570,29323,,97,PENNSYLVANIA
4/28/2020,PA,45390,1398,1716,,119,PENNSYLVANIA
2/23/2020,IA,0,0,0,,0,IOWA
3/25/2021,TN,798569,1608,11796,9480,4,TENNESSEE
7/21/2021,NM,207972,271,4389,,5,NEW MEXICO
6/14/2021,SD,124366,10,2026,1649,0,SOUTH DAKOTA
6/17/2021,OH,1108146,244,20122,20122,0,OHIO
12/7/2020,NM,109947,1859,1680,,7,NEW MEXICO
5/7/2021,TN,846698,786,12255,9845,11,TENNESSEE
3/25/2022,NM,517206,146,7206,,9,NEW MEXICO
9/10/2020,OH,134086,1121,4354,4064,30,OHIO
12/19/2021,SD,173655,0,2433,2055,0,SOUTH DAKOTA
3/18/2021,PA,983158,3115,24706,,17,PENNSYLVANIA
9/16/2021,PA,1365049,5786,28768,,72,PENNSYLVANIA
4/20/2022,SD,237535,165,2901,2901,3,SOUTH DAKOTA
2/24/2022,NY,2625848,1598,26885,,20,NEW YORK
4/12/2021,OH,1041389,1934,18827,18827,8,OHIO
6/25/2020,SD,6479,60,87,86,3,SOUTH DAKOTA
11/8/2020,IA,152802,3529,1842,,13,IOWA
1/29/2022,IA,712288,0,8501,,0,IOWA
1/7/2021,OH,753068,10251,9462,8522,94,OHIO
11/9/2021,IA,499279,1631,7166,,97,IOWA
3/19/2021,PA,986621,3463,24741,,35,PENNSYLVANIA
9/21/2021,OH,1358918,6814,21596,21596,125,OHIO
10/3/2021,NY,1351472,3396,21033,,24,NEW YORK
5/15/2021,SD,123657,13,1991,1619,0,SOUTH DAKOTA
12/18/2020,NY,454282,8198,11267,,91,NEW YORK
8/22/2021,SD,128515,110,2057,1679,0,SOUTH DAKOTA
2/6/2021,PA,873652,4141,22396,,157,PENNSYLVANIA
1/9/2022,SD,189411,0,2522,2144,0,SOUTH DAKOTA
5/15/2021,PA,1191152,1923,26749,,25,PENNSYLVANIA
10/20/2021,IA,476713,287,6848,,0,IOWA
2/20/2022,TN,1993893,1308,23981,17970,11,TENNESSEE
2/27/2022,NM,510783,0,6903,,0,NEW MEXICO
11/15/2020,NY,278144,2192,9497,,25,NEW YORK
2/11/2020,OH,0,0,0,,0,OHIO
3/21/2022,IA,757807,256,9349,,0,IOWA
2/9/2021,PA,884846,4443,22620,,149,PENNSYLVANIA
8/1/2020,IA,44981,399,871,,4,IOWA
10/22/2020,IA,111811,2008,1601,,18,IOWA
9/18/2020,NY,208746,442,9013,,5,NEW YORK
7/31/2020,PA,117071,1017,7204,,15,PENNSYLVANIA
11/28/2020,SD,79099,819,942,811,54,SOUTH DAKOTA
9/18/2020,SD,18075,389,198,196,5,SOUTH DAKOTA
7/13/2020,IA,35529,358,754,,4,IOWA
6/24/2021,IA,373428,108,6124,,4,IOWA
11/16/2021,IA,508513,1975,7268,,102,IOWA
5/1/2021,OH,1074019,1707,19284,19284,0,OHIO
6/19/2021,OH,1108650,252,20150,20150,14,OHIO
4/6/2020,PA,13104,1492,162,,12,PENNSYLVANIA
6/14/2020,OH,41148,300,2557,2327,3,OHIO
5/19/2021,IA,369987,297,6018,,5,IOWA
7/22/2020,TN,81990,3137,871,840,24,TENNESSEE
12/31/2021,SD,179204,0,2486,2108,0,SOUTH DAKOTA
8/28/2021,PA,1292437,3842,28208,,28,PENNSYLVANIA
2/2/2021,NM,174982,432,3205,,14,NEW MEXICO
3/15/2022,OH,2663835,0,37410,37410,0,OHIO
3/16/2022,OH,2663835,0,37410,37410,0,OHIO
6/13/2020,TN,29160,544,468,447,27,TENNESSEE
2/24/2020,NY,0,0,0,,0,NEW YORK
2/27/2020,NY,0,0,0,,0,NEW YORK
12/24/2020,OH,653650,8828,8456,7687,95,OHIO
3/12/2022,IA,756778,0,9262,,0,IOWA
10/19/2021,TN,1266231,1600,15973,12704,86,TENNESSEE
11/4/2020,TN,264761,2999,3454,3249,75,TENNESSEE
9/11/2020,PA,148785,1038,7837,,17,PENNSYLVANIA
8/21/2020,NY,196938,423,8921,,3,NEW YORK
12/7/2020,NY,379358,4537,10382,,63,NEW YORK
8/27/2020,SD,12194,623,162,160,0,SOUTH DAKOTA
4/2/2020,NY,40572,4299,395,,120,NEW YORK
11/2/2021,IA,491052,2167,7069,,104,IOWA
12/14/2021,SD,172300,717,2411,2033,4,SOUTH DAKOTA
1/6/2021,SD,101684,608,1519,1226,6,SOUTH DAKOTA
3/9/2021,NY,947737,2907,18283,,34,NEW YORK
7/17/2021,SD,124846,24,2040,1662,0,SOUTH DAKOTA
1/10/2022,PA,2294292,29060,37686,,21,PENNSYLVANIA
10/15/2020,SD,31012,797,304,299,8,SOUTH DAKOTA
1/5/2022,SD,185284,2254,2507,2129,9,SOUTH DAKOTA
2/21/2022,OH,2645679,851,35493,35493,0,OHIO
3/28/2020,TN,1244,207,6,6,3,TENNESSEE
5/28/2020,OH,33915,476,2098,1888,54,OHIO
10/9/2020,NM,32241,485,849,,3,NEW MEXICO
6/13/2021,TN,862397,148,12496,10064,0,TENNESSEE
8/7/2021,NY,1183888,2441,20009,,7,NEW YORK
9/19/2021,PA,1380364,4500,28862,,17,PENNSYLVANIA
6/6/2020,NM,8800,128,381,,5,NEW MEXICO
7/20/2020,OH,76168,1236,3189,2931,15,OHIO
4/24/2021,IA,362732,398,5927,,20,IOWA
4/20/2021,NM,195615,137,3899,,3,NEW MEXICO
2/7/2021,TN,736694,3657,10463,8457,58,TENNESSEE
1/22/2022,PA,2560167,17623,39487,,125,PENNSYLVANIA
8/23/2021,NM,225994,734,4479,,9,NEW MEXICO
6/3/2021,NM,203330,108,4270,,5,NEW MEXICO
11/8/2020,PA,237972,3163,9020,,5,PENNSYLVANIA
10/4/2021,TN,1236710,1169,15323,12235,35,TENNESSEE
3/17/2021,NY,973707,3587,18477,,22,NEW YORK
6/15/2020,SD,5928,30,75,74,0,SOUTH DAKOTA
8/3/2020,SD,9020,65,135,133,0,SOUTH DAKOTA
5/6/2020,NY,145627,1309,6482,,575,NEW YORK
6/24/2021,OH,1110000,303,20213,20213,0,OHIO
6/1/2021,NY,1151435,215,19788,,8,NEW YORK
5/19/2020,IA,15349,267,372,,8,IOWA
8/24/2021,NY,1222592,1766,20185,,8,NEW YORK
12/5/2021,TN,1325403,1046,17442,13784,2,TENNESSEE
3/14/2020,TN,1,0,0,0,0,TENNESSEE
3/4/2021,NY,931318,3568,18118,,26,NEW YORK
10/12/2021,IA,469519,2060,6654,,0,IOWA
6/25/2021,NM,205290,75,4332,,1,NEW MEXICO
6/23/2020,SD,6353,27,83,83,2,SOUTH DAKOTA
3/11/2021,OH,984934,1448,17825,17825,0,OHIO
12/3/2020,TN,380211,2493,4688,4282,50,TENNESSEE
3/3/2022,OH,2657358,1196,36822,36822,0,OHIO
5/7/2021,SD,123233,76,1980,1609,3,SOUTH DAKOTA
6/11/2020,TN,28004,427,436,436,1,TENNESSEE
6/5/2020,IA,21146,342,592,,12,IOWA
1/7/2021,TN,622690,7352,7381,6326,114,TENNESSEE
1/30/2021,OH,892781,4191,11121,9907,51,OHIO
10/13/2021,TN,1257292,2249,15734,12547,47,TENNESSEE
11/2/2021,TN,1282406,1267,16408,13031,31,TENNESSEE
3/8/2022,TN,2013095,601,24732,18376,19,TENNESSEE
11/14/2020,SD,64182,1855,621,561,53,SOUTH DAKOTA
4/27/2021,IA,363530,372,5930,,3,IOWA
1/11/2022,NM,381295,2932,6045,,25,NEW MEXICO
6/18/2020,PA,84581,449,6399,,38,PENNSYLVANIA
7/21/2020,SD,8019,76,118,117,0,SOUTH DAKOTA
3/28/2020,IA,298,63,3,,0,IOWA
10/13/2021,OH,1480371,5648,23021,23021,0,OHIO
6/21/2021,SD,124411,6,2027,1650,0,SOUTH DAKOTA
6/27/2021,IA,373600,32,6133,,2,IOWA
3/11/2020,NY,164,27,0,,0,NEW YORK
4/24/2020,SD,2040,84,10,10,1,SOUTH DAKOTA
1/21/2021,IA,309600,1692,4445,,51,IOWA
3/13/2020,NY,267,37,0,,0,NEW YORK
3/26/2020,NY,15865,2910,59,,7,NEW YORK
11/27/2020,NY,323295,5618,9869,,31,NEW YORK
7/22/2020,NM,17828,311,569,,3,NEW MEXICO
12/10/2020,SD,88727,704,1177,976,30,SOUTH DAKOTA
12/22/2021,TN,1359760,3606,18214,14345,69,TENNESSEE
2/1/2020,NY,0,0,0,,0,NEW YORK
2/15/2020,NM,0,0,0,,0,NEW MEXICO
1/23/2021,IA,312084,1149,4487,,9,IOWA
10/8/2021,NY,1368316,4337,21151,,33,NEW YORK
11/1/2021,TN,1281139,438,16377,13010,0,TENNESSEE
9/27/2021,TN,1216098,2125,14952,11957,18,TENNESSEE
7/24/2021,SD,125062,38,2041,1663,0,SOUTH DAKOTA
12/14/2021,IA,552898,3256,7680,,130,IOWA
1/11/2021,TN,648648,5369,7785,6607,81,TENNESSEE
6/12/2021,PA,1213911,347,27457,,0,PENNSYLVANIA
1/13/2021,SD,104195,452,1604,1296,19,SOUTH DAKOTA
10/25/2021,NY,1419988,2355,21594,,21,NEW YORK
6/8/2020,TN,26505,426,418,418,1,TENNESSEE
4/23/2020,NY,117605,2821,4407,,147,NEW YORK
7/21/2020,OH,77215,1047,3219,2959,30,OHIO
10/23/2020,OH,192948,2518,5184,4874,23,OHIO
3/6/2021,OH,977736,1506,17656,17656,0,OHIO
6/9/2021,IA,372240,87,6084,,6,IOWA
8/4/2020,NM,21340,210,629,,3,NEW MEXICO
12/3/2021,NM,320520,2385,5407,,14,NEW MEXICO
